"Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2","Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Rock facies
0.059670000000000015,43.10577649512712,7770719.489,1.6987662454498575,4439.078021231174,36.508226778995,1771.1955534866765,5.52326535361516,Shale
0.05659,43.09268329659044,7930178.453,1.9100508747331397,3671.9216288574603,33.00658057159635,1630.8448690231326,5.5085174430985475,Shale
0.05868999999999999,48.49875036489855,7863901.917,1.5230004762528342,5291.974061153992,40.42652017700418,1657.3956594406723,3.5053028262952473,Shale
0.13462000000000002,96.69740839264537,7312414.801,1.8317540877377514,4012.963577758855,28.76066478469491,1612.1787177129127,4.34820015495974,Shaly sandstone
0.13542,113.7863905593565,7180397.844,1.892910244394124,4064.5695939644975,24.855247768134397,1596.681212325518,5.4542199769926,Shaly sandstone
0.13813,98.4081726328126,7245138.131,1.5429441957314745,4744.430298307692,34.743772490508164,1648.6399136777125,3.766067847787517,Shaly sandstone
0.13555,87.14834739718417,7274198.458,1.9372146951375242,3985.8302397649236,28.61549973385046,1698.1868178489472,5.8678928852934975,Shaly sandstone
0.13672,79.27386461818509,7208578.121875,1.874469609527508,3969.388655223721,27.435236189897537,1800.1462691190168,4.6903339078751065,Sandstone
0.14318,101.41790946600807,7199487.8,1.9035087553921028,3549.3229514517934,27.837208010271308,1765.8181402269342,5.59805613601989,Sandstone
0.1436,106.0744057984226,7237524.59,1.6580393102577105,4644.153920921082,33.272362872680226,1663.8043867316028,4.518364537635829,Sandstone
0.14744875,139.9955244809172,7266368.158,1.766283706894173,4292.186160371535,29.0173278803209,1547.0189531467777,3.840326449613552,
0.14723,132.45880989524002,7122498.039,2.0794669747834678,3570.663969469227,24.94305810588417,1721.4181991754156,5.363732953421049,Sandstone
0.15718,171.48994018366324,7183879.1120000025,2.1236333699854284,3723.716343958517,24.638227000087234,1733.1046253672125,3.631693238980549,Sandstone
0.1417125,116.08156647659415,7226001.5215,2.350962728744301,2774.122517692726,18.03588609085294,1622.399438117014,6.743497082276279,Sandstone
0.06178,17.69299815177824,7895693.22225,1.641581392840449,4471.560650170641,38.82650073616863,1776.9923846793058,5.723807215606723,
0.06337999999999999,50.7805159500818,7776945.261,1.5669374029081653,4451.318964498261,39.074939132456024,1533.4991792971018,3.4425031865898363,
0.12240999999999999,65.72635727594805,7639115.384,2.108882801458861,3335.545380310379,25.94754688010338,1581.4632150454865,5.364224548109847,Shaly sandstone
0.11895,64.53256989145802,7516042.727999999,1.7183479912311577,4431.542923185386,37.66971053145037,1631.7212094621475,5.496413455532257,Shaly sandstone
0.12293,114.5887690597002,7192278.233750001,1.8304390298932427,3475.7427097147656,28.46978234769549,1639.9455383840832,5.124760515945884,Shaly sandstone
0.1233,76.1097720031608,7365194.799,2.1755579951991817,3697.6372978319623,25.41434473652901,1595.3038178100226,6.059237268419192,
0.12714,79.1246140375163,7489333.475,1.9354417060041584,3761.4910024124406,29.55555983332745,1696.9646343157528,5.1499643544893425,Shaly sandstone
0.1356,115.45609404798542,6975168.422,1.7241858358400426,4572.140105027802,31.59822956224648,1615.333858143469,3.3344150703170317,Shaly sandstone
0.13253375,65.5835468618225,7398061.857000003,1.9605399175307885,3643.2788411968345,27.64753691711291,1749.6686523810401,6.589768794582522,Sandstone
0.06112000000000001,49.290469877678525,7803739.681,1.7402008576736991,4587.356219303043,33.31795412080743,1798.2541757695706,4.764512921147444,Shale
0.13285,77.67609381807307,7424619.5529999975,2.1610451098282804,3553.681213279455,27.186904341554786,1712.9050913679255,6.712405624465146,Shaly sandstone
0.13621,128.81119825343342,7439063.8670000015,1.5900150272222469,4819.751223356402,33.92970108356057,1756.2536905575842,5.4415115548914175,Shaly sandstone
0.14565999999999998,133.29528210230106,7350207.207,2.3015876138394744,2987.117011786467,19.834060473534766,1655.685564699581,6.5662681055186765,Sandstone
0.13522375,84.7996650118113,7243012.094,2.089068248215664,3366.17174642091,26.45274019914517,1752.7601853414535,6.472628481584652,Sandstone
0.15413,143.59587572420696,7062230.154,2.3904278089734,3204.433025164045,21.321351699150128,1685.7317199642498,5.5705395315178885,Sandstone
0.147255,133.76651505719232,6887114.0529999975,2.1715752608106538,3182.457647802709,22.387070576399132,1826.4623550516694,7.0610673140756415,Sandstone
0.15365,118.95897880337144,7058369.09575,1.7021807305858188,4295.4433433347795,30.48265211884597,1718.8787993627334,2.6199576691121265,Sandstone
0.16080999999999998,148.3392840887348,7134523.305,1.6015727811016207,3918.1771972869983,32.84551565523129,1653.0963229611154,4.539516558536303,Sandstone
0.16019,150.91297453820212,7159332.152000003,1.9579903117211002,3325.6363443493524,24.083308609389768,1684.8199243762692,5.335455339798932,
0.16391,196.29422855985638,6913602.411,2.0172486471837727,3450.2283923854775,25.549426384322462,1653.490221613912,3.523175022089068,
0.06384,49.97235449893401,7802904.39,1.6147127052825,5131.049582085301,35.56306843794361,1627.2525309051298,4.521382564813059,Shale
0.06977,35.68574583196421,7726077.659,1.9710443348781304,4491.051605834778,31.28988224519641,1621.054049119653,6.3286918525519225,Shale
0.11489,89.41257361875218,7299130.66,1.633096692778054,4107.273934567665,34.06312180584616,1547.4382027044546,5.520104100626072,Shaly sandstone
0.12038,92.63449520152157,7230661.277000003,2.2029148995756214,3014.486379747917,23.425120528827467,1642.3210550142694,5.7690004735948754,Shaly sandstone
0.1216,111.56083139875588,7220915.53125,1.966841424850946,3989.6330672147756,29.865506569837798,1495.6177218588516,7.390589669826197,Shaly sandstone
0.13072999999999999,74.17802071707554,7396754.634,2.1116942469376982,3601.8377377630213,29.63786855982464,1701.8160802203047,6.798945832905978,Shaly sandstone
0.05704000000000001,44.81346889846914,7866114.285,1.5872945176688005,4884.3614127271585,37.49437905711682,1682.7563111688862,2.939606501768976,Shale
0.05384,41.46233691585603,7966136.352000001,1.555469258637641,5314.708958113893,35.476589714138925,1603.5987610804364,5.406706307631834,Shale
0.14060375,125.50409348018232,7461117.1060000025,2.1513034206019293,3863.49290335944,26.3841273664438,1680.3931816512988,8.518508877503635,Shaly sandstone
0.12796,68.04025501556046,7402401.9679999985,2.039039182212733,3461.240574553507,27.271339487414433,1788.3834051511394,5.018118233439521,Shaly sandstone
0.13781,128.9209929331086,7037706.959,2.307881462833113,3110.026039367305,24.652578704755783,1674.1722256882324,4.775831903106769,Shaly sandstone
0.1405,135.1080793095809,7155088.274,1.636975847080316,4241.385781382906,34.97859268357785,1908.2439348750079,3.468050978477548,Shaly sandstone
0.13601,106.4432967232949,7089242.993,2.2289443972161602,2735.494108922413,23.72634948633492,1825.947187836149,6.523949335704763,Shaly sandstone
0.13634000000000002,99.11057791230067,7180813.247,2.161687472695147,3179.491301370115,24.61036235396265,1694.4582802770265,5.432597906954423,Sandstone
0.14315999999999998,94.76472975800398,7025646.284,2.0549564270510805,3541.700227385088,25.36805725835063,1625.9672407001856,6.124025247471143,Sandstone
0.1415,112.47249145996307,7169644.397999999,1.9683113171173408,3754.765566883496,27.12582034733367,1702.532358861529,5.241263548578493,Sandstone
0.1378,115.63048444907511,7269329.533,2.4335951868982417,3264.0704076549146,24.397680510182127,1632.9470142103953,6.553466551238262,Sandstone
0.14891,119.67731378102256,7209575.86,1.938672759292176,3747.793219262319,29.34287031315957,1587.9976620077878,3.9048772389494486,Sandstone
0.15111,131.56439433920713,7161463.844,1.6502374618292164,4558.055505620051,31.52751619798419,1823.0189546560625,6.184758002245332,Sandstone
0.16235,141.19453455105065,7253280.022000001,2.180786318816887,3107.709525114379,22.271977809568767,1630.8681131366034,4.842203728660103,Sandstone
0.06081,45.81362426597536,7780432.6510000015,1.4605920630674478,5001.195549625757,39.60939982417815,1692.9479593368658,3.795715800473512,Shale
0.06346,51.37300883677912,7646794.0129999975,1.8263957111695075,4294.359625036646,32.64369594495984,1814.4727319905805,6.002683891063888,Shale
0.06481,48.498750364898534,7685055.028,1.4861360034400846,5274.890036709039,42.040353611614144,1680.8915437426656,4.222874801297717,Shale
0.12491,73.36436749491907,7222528.569,2.112651639604987,3621.221543625608,27.64550631979765,1668.4469730366407,6.128101598409157,Shaly sandstone
0.12753,59.82195172765914,7571177.301,2.1759659119615287,3534.3346711140057,26.932164088491145,1731.1642087844996,6.893632331120192,Shaly sandstone
0.13894,105.1058979336279,7189777.0589999985,1.938387939360476,4126.474002219214,25.922015071498734,1571.1426689468485,6.3331151004898425,Shaly sandstone
0.13804,124.37365557401239,7137299.75,2.271014369292263,3207.3197325098554,22.83976000746418,1813.6767580248247,6.374596129467863,Shaly sandstone
0.14051,105.72803721200498,7385699.991,1.7329212450278588,4321.113800762876,31.475045937554608,1818.4881948002094,4.430796033554786,Sandstone
0.14437,160.6864629423316,7188583.701,1.931839593936482,3922.8216656667933,28.16919948180952,1699.664351821034,4.1082063239794175,Sandstone
0.14485,132.93235974701253,7148814.897000001,2.096552400287216,2875.7354577408337,25.89052713994513,1594.3865681147593,6.540113725829357,Sandstone
0.15380875,152.30523942610685,7074944.975,1.6134714447350196,4119.730280408011,33.22466470299334,1607.757988050946,4.941323634531062,Sandstone
0.15003,214.64502111388225,6741374.125,2.4303995213145853,2110.8864699880764,18.4146193842301,1634.7922776040625,7.2106365294951695,Sandstone
0.15649000000000002,217.10225164319127,6859517.77,2.452182122722229,2973.0761004133283,19.986927944139413,1657.9996352163812,6.465079008935068,Sandstone
0.06974,12.786139949916986,7809163.8089999985,3.432282640961045,2059.055082728002,17.35044150392962,1734.9399005109985,9.989217880848695,Sandy shale
0.07052,29.780847638099274,7899562.937000001,3.2364513887824686,2637.0580667162053,20.955536496027566,1809.24393002558,7.450179269926201,
0.13114,115.68370244350099,7155058.84,2.25474802170092,3317.5059335129326,22.95695556452169,1615.7625999001862,6.0352948079961575,Shaly sandstone
0.13452999999999998,74.64237250193804,7447510.2820000015,1.8220978026523265,4203.993007959437,30.431796490197712,1696.7340730955273,5.398250032055866,
0.14348,136.44940110499385,6909644.842,2.2944317540113617,2964.936422218346,21.094268235911688,1710.8544928553945,5.743798672559638,Sandstone
0.14309000000000002,112.80261813017178,7369840.766,1.5073971809943414,4498.235701238789,32.249896306727145,1664.5620924084155,5.343346139976523,Sandstone
0.14793,116.43164463934455,7111071.319499999,2.4035829389313954,3232.5251882097045,19.089976126775134,1798.6669502630316,6.42832553882059,Sandstone
0.15959125,142.45000307209338,7054684.9410000015,2.236959115040188,3122.816697415622,21.534943023131547,1809.7335735347128,5.207325426658716,Sandstone
0.15016,121.0987360540551,7204031.236000001,1.7439699897445655,4414.113433800863,30.27769173004396,1653.3945196264713,5.203846783007856,Sandstone
0.15164,194.31597902537385,6800908.055,1.8324759882996864,3633.8027394041083,25.16649323454167,1624.8334271796825,4.294267486889068,Sandstone
0.14993,196.10442948619226,7041667.534,1.7634024485418187,3602.1622354911738,25.039548281052703,1805.152854577804,5.615064139957403,
0.15500999999999998,108.44055727364793,7180810.891,1.878983568289515,3691.668566494145,27.76161427400788,1675.235839289193,6.299471509220947,Sandstone
0.15825,149.8818836653598,7034824.745,2.309372594019081,2694.1416623024616,23.58659583808581,1672.5159442343027,6.329178333074935,Sandstone
0.15765,176.86677087351623,7242387.513999999,2.23191850780743,3568.0861073681513,23.320654176635657,1593.605154307379,5.000658729438805,Sandstone
0.1539,149.889799099146,7115245.4789999975,2.306883296050314,2595.7674101531625,22.59964521543346,1649.9058310422338,7.488654402010042,Sandstone
0.15989,175.77842365181957,6782172.1910000015,1.847132272365605,4130.0130567985025,25.08617682833333,1560.1488594070067,6.749011955016225,Sandstone
0.16302,139.43576272902698,7054459.739,1.6475243097714651,3953.549091486913,33.14800541287493,1709.3206046791254,2.9978711418063404,Sandstone
0.16414,137.20262030228866,7244111.313999997,2.3544451357653378,3323.5517885492036,23.72890640564045,1676.0760655460665,4.316164257010998,Sandstone
0.1671,141.70897347427595,7032919.255,1.93545691345655,3255.901346762918,26.60994778250767,1675.2818756894849,6.17464037213005,Sandstone
0.17405749999999998,252.89588270756667,6974805.706,2.1188973519324263,3057.6007709346327,22.86279627687745,1489.5325944547117,5.597591022955275,Sandstone
0.17102,177.51729092259865,6926081.738,1.8243152822279864,3847.121272674251,27.868865501800936,1503.2678194219634,4.966135321097432,Sandstone
0.17989000000000002,306.4946856104678,6822154.754,2.308814453313462,2792.9836429126312,18.744977090112513,1616.7452951046876,7.2425864813213074,Sandstone
0.17728,193.25433531910403,7049401.772999999,1.6239759471489879,4326.21904472932,29.151434733816178,1600.0124637697088,3.9478848426052533,Sandstone
0.07127,33.8759892613177,7649915.0529999975,2.6140206320627,3040.148816193991,24.1954486258673,1689.8377861295282,6.998008280568385,Sandy shale
0.12367,71.11589619674805,7348654.837,1.7037075195918008,4212.240187858688,31.61914312714658,1700.536632501295,4.9844710657184805,Shaly sandstone
0.12113,74.11061466235785,7318703.254,1.919123234277584,3932.659062197513,28.062176113698243,1795.5990833460176,6.407861904788507,Shaly sandstone
0.13015,97.96340613205481,7426426.9470000025,2.343023542203768,3181.5544567681627,22.83371170880001,1838.579821332101,6.956011399069796,Shaly sandstone
0.14032,127.42246897289739,7027159.409,1.5989267891679413,4120.0977550365915,34.55933296913538,1674.8230893317048,4.363974565355694,Shaly sandstone
0.07102,58.13691884188113,7724340.28,2.9031631452655327,2891.3224063131715,17.196575169017013,1651.2321845058732,6.269487576435178,Sandy shale
0.07091,34.49277305411299,7616202.016,2.7801262080626765,2888.1100639099323,19.090880566037065,1733.7098033268876,7.436124220514227,Sandy shale
0.14172,98.40887821865732,7103243.695,2.230526653086553,3558.961951863413,22.32203970123605,1477.322595594318,6.289836342932966,Sandstone
0.14023,119.59367659730053,7384045.304,2.4557989568298857,3079.4173280793884,26.03779694849459,1672.7481035485505,8.174487591766457,Sandstone
0.14478,105.1074519570914,7300035.22,2.3290509742692875,3058.965777280997,24.93196450125648,1607.9647023371908,6.7035912895807535,Sandstone
0.15392999999999998,161.537180648377,7122710.421,2.1596570718536,3481.069760307548,23.335867564775945,1536.2274056061765,6.179029575228876,Sandstone
0.15474000000000002,164.08365723105237,7332535.977000001,1.6173305274010903,4602.735646993265,33.667430067261684,1755.9731504250449,5.220690870337943,Sandstone
0.061689999999999995,46.267268972503786,7919556.0129999975,1.7650006228470874,4128.916857065716,34.875752303203754,1671.1971307727802,4.440602163958086,Shale
0.13749,103.59076782727827,7131684.056,1.8062935885763658,4133.648068975279,29.15883927227979,1613.3613343228599,5.679831031273623,Shaly sandstone
0.14121,105.66634542735031,7189076.9920000015,2.181284704764718,3531.646148256926,21.553475783950137,1691.3758244843686,5.746695140483496,Shaly sandstone
0.13979125,119.74791723288645,7378936.797999999,1.5414207451973023,4259.6969826847935,36.301166209857406,1735.899080733297,4.9379003496576335,Shaly sandstone
0.15091,99.73022627293955,7404436.245,2.1381078920731005,3657.7176349682672,27.69350721009009,1574.780901211521,5.658887660431411,Shaly sandstone
0.15037999999999999,87.0110732494816,6945584.329,1.7894339538430502,3731.430670378444,26.723242286798968,1586.249297348337,5.827062508971545,Sandstone
0.15392999999999998,85.68055384835392,7028278.028,1.8783671354519584,3653.1270338325335,28.46912884388967,1743.972938494751,5.915684947557647,Sandstone
0.15397375,161.65486706283593,7086841.528,1.7702589846267305,4309.640311747364,28.433018433373324,1617.1719497088454,5.465822880080969,Sandstone
0.13643249999999998,99.44947121177852,7271941.461,1.98877842477421,3706.053279577895,25.07905153237937,1654.124521546904,5.973281087449455,Sandstone
0.15052000000000001,139.9955244809172,7337315.124,1.724693933641776,4407.968009321858,29.982631340468384,1525.1951354617252,3.3949290602558766,Sandstone
0.15347,151.4764148003243,7120856.668,2.35817383904474,3119.6767009258087,23.99286420125664,1653.093704412906,7.354914435181572,Sandstone
0.15475,170.98803178594687,7155910.327000001,2.279742893939765,3298.793872313876,25.665556147456414,1656.8658655121023,5.41823613642587,Sandstone
0.13691625,97.72461420770698,7347188.647000001,2.2871238973961563,3187.716837731478,23.770160544968768,1660.0065672742246,7.153273000852442,Sandstone
0.05438,34.95764414635171,7915869.655,1.8905408829517327,3824.462157117488,32.99553982674953,1791.7382324419461,2.988971381110227,Shale
0.05151,53.56584206530289,8249272.375,1.4445186937186203,5235.436984016411,48.12329170040577,1659.9059378143054,5.305735357070889,Shale
0.15857000000000002,162.43739927790534,7092150.352999999,1.7370787651513049,3869.9768799526237,28.4475318196019,1696.0261098823873,4.344850775050373,Sandstone
0.1657,169.48284551853467,6832412.855,2.187251127854649,3090.4118690726673,20.139690529888888,1546.50297044413,5.508798823745002,Sandstone
0.13942375,115.09159844689248,7215077.329,2.2921707748537696,2971.554316536407,23.11609512941257,1658.0859713643756,6.313756742539443,Sandstone
0.17101,156.46341405196407,7269394.73,1.7319384106870543,4083.7452902278496,28.2527551887892,1571.7117128811042,6.189962403666757,Sandstone
0.13291,89.5267248941526,6975622.496,2.1326126494539643,2934.7613946728557,27.032220033363906,1734.6879124437194,5.291436347067897,Sandstone
0.160615,265.0865221043035,7281010.0589999985,2.2050350769544864,3272.029913470905,22.070647515660475,1746.2985469792084,8.468004526804794,Sandstone
0.17479,154.18337507721301,7114848.799,2.0612744880101523,3351.3725655718963,24.80953842584093,1732.8448163737012,4.852819750256692,Sandstone
0.0704,27.14445804559574,7865890.5260000015,3.2558417186726807,2470.7710536473955,18.119628315060265,1851.9577473581405,8.829514099854531,Sandy shale
0.13458,76.76515123409814,7138237.624,2.138033667905023,3350.0550173902175,20.074611561061502,1714.1821546941258,8.247214483765724,Shaly sandstone
0.12977,90.15132948749714,7219513.168,1.6653046811907382,3682.847094899837,30.47591707501134,1639.3296032701885,4.374854396920541,Shaly sandstone
0.1342,90.83570688894116,7295763.451,2.286658024116051,3474.8707855337993,22.51083704365394,1729.5648724956582,5.356564617022075,Sandstone
0.14365,99.71824671540251,7195236.208,1.866789931436405,3344.839741418819,27.8584075350554,1662.9965356686132,6.392271828095598,Sandstone
0.14719000000000002,102.94489368472301,7314024.164625,2.0435086715378383,3166.10995151379,28.843995302743,1586.1721724960535,5.334317432756507,Sandstone
0.06808,35.1124617434421,7718277.626,2.6788376745794578,3149.305996764529,22.85566223821051,1801.7660613124106,7.141390519049443,Sandy shale
0.0712,41.18907119510898,7573296.377,2.9150720543695567,3241.573172070479,19.075613093214933,1685.9217806494028,6.674472270929616,Sandy shale
0.11509000000000001,54.27006565837664,7842050.529,1.8277681540085369,3759.291592210476,32.891068681182496,1631.6765146809119,6.2811449503180325,Shaly sandstone
0.11792000000000001,85.69777705826864,7494441.1039999975,2.268978865839665,3267.376678857999,20.67274332582255,1579.874159579314,5.00914635484999,Shaly sandstone
0.133115,84.63206691128265,7376973.615,1.6340837169662563,4076.936420232889,29.690996992766234,1872.4933891710227,5.6973901875685975,Shaly sandstone
0.07269,43.38775747892119,7282413.246,2.712007747311598,2889.9451535336193,18.29694294655064,1777.2897656641464,7.663564590153939,Sandy shale
0.07731750000000001,35.24804307628311,7536288.829,2.981872839736753,2643.042547811502,15.36254394510809,1750.9945263899938,8.740544628894135,Sandy shale
0.15808,144.08827111674003,7251552.554,1.8042658868859447,4211.169083311259,26.47251064349825,1637.1708469722555,4.82027481345347,Sandstone
0.0703425,36.34541425406567,7859357.246,1.9802804857384568,4019.80655449132,31.391487261573786,1701.6685534832184,9.072461994799012,Shale
0.05673,34.46769423670703,7625008.917,1.955073840895156,4115.771672775473,31.50770142319125,1507.055081018351,6.502772699354594,Shale
0.11049,71.1231795957784,7266201.9279999975,1.8721179066144766,4041.929878038799,30.478135836928725,1661.0395905262421,6.461896156639229,Shaly sandstone
0.153625,119.0880641533411,7266666.1060000025,2.1992997416715734,3251.1852623028167,25.597756131641358,1753.5586871421935,6.2446697173689385,Shaly sandstone
0.13314,57.42176696940059,7412531.695,2.0819875658218017,3355.9760323894843,28.38345871077032,1570.6986402997695,4.286562163290652,Shaly sandstone
0.06261,42.63227806000005,8003284.259,1.895166167025266,4231.673643167651,32.99909691891431,1486.385550725514,6.551497943446326,Shale
0.11987,79.83252753485698,7376699.761125,1.9803910761589951,3664.836009874519,31.93129956175829,1564.8938713152108,4.962061438586433,Shaly sandstone
0.12542,80.29170417252544,7452464.253,1.7300256423906308,4652.701331692623,34.507071662449874,1628.0123783441745,3.991571235637735,Shaly sandstone
0.12176,59.268673300371894,7366127.74,1.7701696468942143,4081.2849892004187,30.81563426464106,1761.1249715814602,4.757833037680945,Shaly sandstone
0.13546,109.67522492607854,7295973.306999999,1.7756495843063975,3781.4010229772575,30.85464412502017,1654.9290147132022,3.9814515584913233,Shaly sandstone
0.13316,113.30509530712966,7145909.52,1.6009099892624468,4446.58012224171,34.7382795775777,1792.2200854909008,5.734060723096971,Shaly sandstone
0.1385,115.42440873673995,7310150.57,2.2032099816279698,3324.3259661852117,25.267562102880724,1792.2842774483731,5.431043228719094,
0.05546000000000001,50.64815340253009,7833695.0929999985,1.5953334412334017,4679.018551113932,40.926986989698094,1658.3424833443826,3.685117840984882,Shale
0.12375,104.25571167528844,7448981.48,1.6871180998423372,4792.18294874117,29.997015878232563,1850.227595161913,5.523984491402737,Shaly sandstone
0.1247,94.67222197710707,7183224.406,2.0652715884737334,3676.7952668614553,27.006865542024908,1818.208789736477,5.69993171534134,Shaly sandstone
0.12829000000000002,117.46714077181177,7101928.665,1.5908115015473758,4692.740426867094,32.033829962076744,1563.2576309185422,4.298181150637772,Shaly sandstone
0.13251,96.41722258219376,7495783.444,1.856249470854942,4440.4705895397465,27.37630213684143,1676.1459357054205,3.382724978643893,Shaly sandstone
0.13769,79.07720123539985,7738001.8539999975,1.7350670272065785,4333.388642506294,35.66152278060765,1802.8388811282755,4.446797827414902,Shaly sandstone
0.14602,120.37314869582698,7110734.118,2.1109516897505265,3635.2934426495117,29.496651300756074,1631.8406703669793,6.0265208307108615,Shaly sandstone
0.14887999999999998,133.7513032740289,7262622.227999999,1.8407699455919289,3759.229278874472,30.561993253824753,1823.5781040338115,3.1734510625533967,Sandstone
0.1590425,160.0040995782602,7047711.944,1.9420158664076563,3507.4682333624096,29.94179260131925,1548.242999576074,3.5140744481109447,Sandstone
0.15960625,131.35690939329302,7016247.679,1.6921611623931736,3746.0858918849717,26.734516535815267,1689.0862982865585,6.285424412837372,Sandstone
0.1618,145.06442181795012,7322397.622,2.430606745626849,3143.9150498160643,23.4688360434596,1660.4905005407604,6.890367465910468,Sandstone
0.1409575,110.58954879090776,7124252.9229999995,1.9576556762700679,3368.663428067586,29.360391845200528,1653.7224388878174,5.803431114319231,Sandstone
0.1699225,273.4876221470368,7017507.195,2.4334584047327352,2968.708623310063,21.39946651827247,1681.0390025159604,7.109394355802356,Sandstone
0.07,41.18907119510898,7711471.821,2.833512490768499,2577.2898003886858,21.21117678705807,1669.6707441659032,6.8387955483679415,Sandy shale
0.10772000000000001,46.07928765392349,7682171.766,1.5408791457198707,5305.271995129254,39.65833801886414,1678.3667846738415,3.5265065243268596,Shaly sandstone
0.06749374999999999,35.756209545819075,7842369.931,2.78659047636375,3508.183472640928,23.57984071861683,1743.8388507935786,9.031571985124764,Sandy shale
0.07234,22.421714416213376,7878578.21,3.2943356886800217,2367.6768041030964,20.23889735782571,1608.5256208301792,9.736925032268985,Sandy shale
0.14119,94.00689349208517,7361477.958,1.6604182295865872,4449.872097766527,33.01671340599156,1641.8702993167367,5.0231743534180975,Sandstone
0.14401,109.22208873883038,7261059.821,1.8282885567786944,3900.862245275454,28.032299821555014,1575.9834227383628,6.431730373616804,Sandstone
0.14809,117.53369381608131,7160289.147000001,2.096027048849752,3285.374210808079,23.67517335543507,1714.6951861953573,6.262627461786607,Sandstone
0.14802,103.4900737364438,7227369.837999999,1.974366926504404,3419.288354358785,28.81417114637056,1743.2650331790271,6.809785902045518,
0.15075,166.76118782872524,6967474.005,1.6902782703842294,4439.576304974498,27.162411758037127,1640.1776936101928,4.637818248755591,Sandstone
0.14928,137.16003434808752,6904969.496,1.7089434266535228,4533.54143933886,27.007972456750327,1601.3209418036497,4.8892570392444465,Sandstone
0.14794000000000002,117.61879129114232,7286779.982999999,1.6516297983192336,4318.365630072594,28.723922952197714,1660.2843211636496,4.819564201419799,
0.1536,127.14669337880693,7351200.597999997,2.2989386999876604,2861.0358905481926,26.914200249084967,1673.3911943161463,7.7029664353828755,Sandstone
0.16243,158.81077348460406,7127220.937000001,2.1692163855526445,3007.572403016873,23.258836291206727,1724.4507561008447,5.223406054559297,Sandstone
0.14894,130.13743315596696,7054924.839,1.616706545496367,4216.518845507669,32.729547193638936,1741.8910080956084,3.922691121060412,Sandstone
0.11557,63.99424526710984,7231949.5770000005,2.0827381359042585,3101.234745771963,25.07950660592781,1755.3420225180234,6.67574326579666,Shaly sandstone
0.05106000000000001,52.49202095491585,7641312.965,1.8290512045427136,4187.296581823925,30.498090188886557,1870.9723874218948,4.244673761783951,Shale
0.05341,43.890687810859504,8053013.687000001,1.7476788347952383,4210.24488574742,40.97882016731057,1763.3766347606152,4.184812060332839,Shale
0.11698,75.74705625678419,7168586.486000001,1.6718592419399751,3982.0745516971215,33.43893566483095,1721.7165494901803,5.862005083145441,Shaly sandstone
0.12089000000000001,39.153770770197994,7588703.417,1.8863688109237613,3875.2155794515456,27.793035327799537,1773.3296081082385,4.0306836055951445,Shaly sandstone
0.12405999999999999,66.39905482805207,7536146.977999999,2.1397031613802566,3467.4603876998844,27.154508095511783,1685.755156217611,6.000240856036844,Shaly sandstone
0.12671,43.640789752590294,7303865.305,1.5072562801608491,4541.232382715311,35.874261766824176,1594.9604550940396,4.724529767565363,
0.13022999999999998,118.25118379646926,7184167.916,1.6515753974523972,3912.642458650787,30.572114054452648,1638.048945304366,2.659442645272625,Shaly sandstone
0.14038,120.04780639644173,7078470.442000003,1.6645453924075009,4011.037971215245,32.24889071034953,1659.4157998818619,4.674412418439157,Shaly sandstone
0.14453,105.75927570923017,7327728.911,1.819983399484328,3968.1044698789337,29.637715043952518,1565.2786678775485,4.769230774050595,Shaly sandstone
0.05834,48.49875036489855,7878356.946,1.5077459715380757,5289.387513019831,39.74666441696283,1638.5845513978588,3.6612583201443134,Shale
0.05729999999999999,49.84893716279665,7790423.418,1.7624998281609583,4290.61250108532,36.16110766256635,1716.885620560679,5.010515478671982,Shale
0.10752,53.51130287346604,7193221.746,1.696012886904837,4013.134371918669,31.27364592720351,1753.3327406655224,5.2891884228773325,Shaly sandstone
0.11188,60.507383854951826,7564290.797999999,2.2145232599661355,3669.334914775458,23.44873868124327,1719.3953917818421,6.164629313107964,Shaly sandstone
0.12042,73.8348671306031,7190866.339,2.158739999279984,3439.939947119841,23.956133624900545,1595.4629966418595,6.083767670038808,Shaly sandstone
0.06455,51.026036997060636,7928287.323,1.4767952260292818,5416.122279439955,44.33568097828703,1549.1893291775007,5.181753945567173,Shale
0.1294,76.71583999920571,7560980.469,2.1934303776117923,2781.58785043207,26.218574314737953,1618.800794700938,4.518855248410625,Shaly sandstone
0.12555,79.05540154632823,7254798.134,1.862425973999136,4382.758441895217,27.514128406134795,1680.0245941513779,5.642378851556794,Shaly sandstone
0.13329000000000002,103.17715373258834,7530730.746,1.6112529110489844,4771.259420497935,38.3854194039029,1795.0128370182474,2.7236974689316584,Shaly sandstone
0.13712,55.53916211291845,7264512.227000001,2.0307745919470768,3607.36202331276,25.76992377376565,1709.5694655853824,6.957079992175523,Shaly sandstone
0.14159000000000002,116.17471052872844,7285738.5260000015,2.4329211266848576,2406.365823581929,19.055077424884765,1633.9172369419266,6.2248141314831535,Sandstone
0.14184375,126.70774903217149,7191328.72,2.421462769719468,2783.8437336160314,25.34037321038629,1584.0769549951556,5.267656533069284,Sandstone
0.16473375,177.36978339588902,7009591.498,2.0882917380102173,3483.858892567781,21.845963945311727,1684.995692895851,5.589342013120379,Sandstone
